"Pedigree","Env","Intercept","Pedigree_Fixed_Effect","Env_BLUP","GxE_BLUP","Predicted_BLUP","Species","Spec"
"BGV007981","Valencia",2.54945048578384,2.27892778358798,0.0736763981025623,0.134616965527115,2.48722114721766,"cerasiforme","SLC"
"BGV007989","Antalya",2.54945048578384,2.32348325492729,0.138301725037179,0.0566284557590327,2.5184134357235,"cerasiforme","SLC"
"BGV007989","Florida",2.54945048578384,2.32348325492729,-0.158169742006974,-0.114550103588394,2.05076340933192,"cerasiforme","SLC"
"BGV007989","Georgia",2.54945048578384,2.32348325492729,-0.0538083811384576,0.0122489141754349,2.28192378796426,"cerasiforme","SLC"
"BGV007989","Valencia",2.54945048578384,2.32348325492729,0.0736763981025623,0.0456727336539228,2.44283238668377,"cerasiforme","SLC"
"BGV007990","Antalya",2.54945048578384,2.57212632960889,0.138301725037179,0.0485898414766522,2.75901789612272,"cerasiforme","SLC"
"BGV007990","Florida",2.54945048578384,2.57212632960889,-0.158169742006974,-0.0211165643602838,2.39284002324163,"cerasiforme","SLC"
"BGV007990","Georgia",2.54945048578384,2.57212632960889,-0.0538083811384576,-0.124322635142306,2.39399531332813,"cerasiforme","SLC"
"BGV007990","Valencia",2.54945048578384,2.57212632960889,0.0736763981025623,0.096849358025936,2.74265208573739,"cerasiforme","SLC"
"BGV007992","Antalya",2.54945048578384,1.82415706418772,0.138301725037179,-0.0611913052482872,1.90126748397661,"cerasiforme","SLC"
"BGV007992","Florida",2.54945048578384,1.82415706418772,-0.158169742006974,0.0153065397839961,1.68129386196474,"cerasiforme","SLC"
"BGV007992","Georgia",2.54945048578384,1.82415706418772,-0.0538083811384576,0.0909482722404724,1.86129695528973,"cerasiforme","SLC"
"BGV007992","Valencia",2.54945048578384,1.82415706418772,0.0736763981025623,-0.0450635067761846,1.85276995551409,"cerasiforme","SLC"
"BGV008036","Antalya",2.54945048578384,2.49574288676422,0.138301725037179,0.0110002642612387,2.64504487606264,"cerasiforme","SLC"
"BGV008036","Florida",2.54945048578384,2.49574288676422,-0.158169742006974,0.000696377489093628,2.33826952224634,"cerasiforme","SLC"
"BGV008036","Georgia",2.54945048578384,2.49574288676422,-0.0538083811384576,-0.0652146189236751,2.37671988670209,"cerasiforme","SLC"
"BGV008036","Valencia",2.54945048578384,2.49574288676422,0.0736763981025623,0.0535179771733417,2.62293726204013,"cerasiforme","SLC"
"BGV008037","Antalya",2.54945048578384,2.1714312404699,0.138301725037179,0.00786898805434811,2.31760195356143,"cerasiforme","SLC"
"BGV008037","Florida",2.54945048578384,2.1714312404699,-0.158169742006974,-0.0528296650381589,1.96043183342477,"cerasiforme","SLC"
"BGV008037","Georgia",2.54945048578384,2.1714312404699,-0.0538083811384576,-0.0682895956304771,2.04933326370097,"cerasiforme","SLC"
"BGV008037","Valencia",2.54945048578384,2.1714312404699,0.0736763981025623,0.113250272614284,2.35835791118675,"cerasiforme","SLC"
"BGV008041","Antalya",2.54945048578384,2.54374814910311,0.138301725037179,0.0251678081191273,2.70721768225942,"cerasiforme","SLC"
"BGV008041","Florida",2.54945048578384,2.54374814910311,-0.158169742006974,0.0132516430960551,2.3988300501922,"cerasiforme","SLC"
"BGV008041","Georgia",2.54945048578384,2.54374814910311,-0.0538083811384576,-0.0375365185639794,2.45240324940068,"cerasiforme","SLC"
"BGV008041","Valencia",2.54945048578384,2.54374814910311,0.0736763981025623,-0.000882932651203931,2.61654161455447,"cerasiforme","SLC"
"BGV008042","Antalya",2.54945048578384,1.51331661902055,0.138301725037179,-0.0314874583506404,1.62013088570709,"cerasiforme","SLC"
"BGV008042","Florida",2.54945048578384,1.51331661902055,-0.158169742006974,0.168675350852333,1.52382222786591,"cerasiforme","SLC"
"BGV008042","Georgia",2.54945048578384,1.51331661902055,-0.0538083811384576,-0.0455007358248836,1.41400750205721,"cerasiforme","SLC"
"BGV008042","Valencia",2.54945048578384,1.51331661902055,0.0736763981025623,-0.0916871566768139,1.4953058604463,"cerasiforme","SLC"
"BGV008051","Antalya",2.54945048578384,1.27647691688253,0.138301725037179,-0.100137230606989,1.31464141131272,"cerasiforme","SLC"
"BGV008051","Florida",2.54945048578384,1.27647691688253,-0.158169742006974,0.10504245119665,1.22334962607221,"cerasiforme","SLC"
"BGV008051","Georgia",2.54945048578384,1.27647691688253,-0.0538083811384576,0.0570310286589249,1.279699564403,"cerasiforme","SLC"
"BGV008051","Valencia",2.54945048578384,1.27647691688253,0.0736763981025623,-0.0619362492485866,1.28821706573651,"cerasiforme","SLC"
"BGV008058","Antalya",2.54945048578384,1.848230046146,0.138301725037179,-0.00560066574488474,1.98093110543829,"cerasiforme","SLC"
"BGV008058","Florida",2.54945048578384,1.848230046146,-0.158169742006974,0.017321117325825,1.70738142146485,"cerasiforme","SLC"
"BGV008058","Georgia",2.54945048578384,1.848230046146,-0.0538083811384576,0.00336537694896752,1.79778704195651,"cerasiforme","SLC"
"BGV008058","Valencia",2.54945048578384,1.848230046146,0.0736763981025623,-0.0150858285299123,1.90682061571865,"cerasiforme","SLC"
"BGV008061","Antalya",2.54945048578384,2.25383573717427,0.138301725037179,0.070406617303757,2.46254407951521,"cerasiforme","SLC"
"BGV008061","Florida",2.54945048578384,2.25383573717427,-0.158169742006974,-0.0612386886921457,2.03442730647515,"cerasiforme","SLC"
"BGV008061","Georgia",2.54945048578384,2.25383573717427,-0.0538083811384576,0.00716390879728332,2.2071912648331,"cerasiforme","SLC"
"BGV008061","Valencia",2.54945048578384,2.25383573717427,0.0736763981025623,-0.0163318374088955,2.31118029786794,"cerasiforme","SLC"
"BGV008065","Antalya",2.54945048578384,2.82990551450759,0.138301725037179,-0.0331354042434958,2.93507183530127,"cerasiforme","SLC"
"BGV008065","Florida",2.54945048578384,2.82990551450759,-0.158169742006974,0.0112657862280619,2.68300155872868,"cerasiforme","SLC"
"BGV008065","Georgia",2.54945048578384,2.82990551450759,-0.0538083811384576,0.0395868638771644,2.8156839972463,"cerasiforme","SLC"
"BGV008065","Valencia",2.54945048578384,2.82990551450759,0.0736763981025623,-0.0177172458617349,2.88586466674842,"cerasiforme","SLC"
"BGV008067","Antalya",2.54945048578384,1.323924983037,0.138301725037179,-0.0440103193019691,1.41821638877221,"cerasiforme","SLC"
"BGV008067","Florida",2.54945048578384,1.323924983037,-0.158169742006974,0.0122376706101638,1.17799291164019,"cerasiforme","SLC"
"BGV008067","Georgia",2.54945048578384,1.323924983037,-0.0538083811384576,0.0123433333185751,1.28245993521712,"cerasiforme","SLC"
"BGV008067","Valencia",2.54945048578384,1.323924983037,0.0736763981025623,0.019429315373229,1.4170306965128,"cerasiforme","SLC"
"BGV008070","Antalya",2.54945048578384,1.3688084365351,0.138301725037179,-0.00833767465016033,1.49877248692212,"cerasiforme","SLC"
"BGV008070","Florida",2.54945048578384,1.3688084365351,-0.158169742006974,0.0320554591221501,1.24269415365028,"cerasiforme","SLC"
"BGV008070","Georgia",2.54945048578384,1.3688084365351,-0.0538083811384576,-0.00993147218200964,1.30506858321464,"cerasiforme","SLC"
"BGV008070","Valencia",2.54945048578384,1.3688084365351,0.0736763981025623,-0.0137863122899847,1.42869852234768,"cerasiforme","SLC"
"BGV008077","Antalya",2.54945048578384,2.93259311748351,0.138301725037179,0.0240386171231301,3.09493345964382,"cerasiforme","SLC"
"BGV008077","Florida",2.54945048578384,2.93259311748351,-0.158169742006974,-0.0227323113562789,2.75169106412026,"cerasiforme","SLC"
"BGV008077","Georgia",2.54945048578384,2.93259311748351,-0.0538083811384576,-0.0865901023940079,2.79219463395104,"cerasiforme","SLC"
"BGV008077","Valencia",2.54945048578384,2.93259311748351,0.0736763981025623,0.0852837966271544,3.09155331221323,"cerasiforme","SLC"
"BGV008095","Antalya",2.54945048578384,2.34181918832119,0.138301725037179,0.05989157370901,2.54001248706738,"cerasiforme","SLC"
